LATITUDE,LONGITUDE,CIDADE,ÂNGULO,MWH
-12.1997775,-39.33484,Feira de Santana,80,29.05021172
-12.1997775,-39.33484,Feira de Santana,85,28.96031986
-12.1997775,-39.33484,Feira de Santana,90,28.87042799
-12.1997775,-39.33484,Feira de Santana,95,28.78337482
-12.1997775,-39.33484,Feira de Santana,100,28.69916034
-12.1997775,-39.33484,Feira de Santana,105,28.61778454
-12.1997775,-39.33484,Feira de Santana,110,28.5411399
-12.1997775,-39.33484,Feira de Santana,115,28.47111887
-12.1997775,-39.33484,Feira de Santana,120,28.40677522
-12.1997775,-39.33484,Feira de Santana,125,28.35000141
-12.1997775,-39.33484,Feira de Santana,130,28.29795875
-12.1997775,-39.33484,Feira de Santana,135,28.25159348
-12.1997775,-39.33484,Feira de Santana,140,28.21279804
-12.1997775,-39.33484,Feira de Santana,145,28.18157245
-12.1997775,-39.33484,Feira de Santana,150,28.15697046
-12.1997775,-39.33484,Feira de Santana,155,28.13899209
-12.1997775,-39.33484,Feira de Santana,160,28.12763733
-12.1997775,-39.33484,Feira de Santana,165,28.12290618
-12.1997775,-39.33484,Feira de Santana,170,28.12195995
-12.1997775,-39.33484,Feira de Santana,175,28.12479864
-12.1997775,-39.33484,Feira de Santana,180,28.13520717
-27.571313,-48.75116,Florianopolis,0,27.932
-27.571313,-48.75116,Florianopolis,5,27.91127753
-27.571313,-48.75116,Florianopolis,10,27.87360032
-27.571313,-48.75116,Florianopolis,15,27.81896837
-27.571313,-48.75116,Florianopolis,20,27.74643974
-27.571313,-48.75116,Florianopolis,25,27.65884022
-27.571313,-48.75116,Florianopolis,30,27.55334403
-27.571313,-48.75116,Florianopolis,35,27.4308931
-27.571313,-48.75116,Florianopolis,40,27.29054549
-27.571313,-48.75116,Florianopolis,45,27.13889472
-27.571313,-48.75116,Florianopolis,50,26.97782464
-27.571313,-48.75116,Florianopolis,55,26.80733527
-27.571313,-48.75116,Florianopolis,60,26.62648466
-27.571313,-48.75116,Florianopolis,65,26.43244702
-27.571313,-48.75116,Florianopolis,70,26.22899009
-27.571313,-48.75116,Florianopolis,75,26.01988157
-27.571313,-48.75116,Florianopolis,80,25.8060634
-27.571313,-48.75116,Florianopolis,85,25.5913033
-27.571313,-48.75116,Florianopolis,90,25.3765432
-27.571313,-48.75116,Florianopolis,95,25.1617831
-27.571313,-48.75116,Florianopolis,100,24.94608107
-27.571313,-48.75116,Florianopolis,105,24.7322629
-27.571313,-48.75116,Florianopolis,110,24.52032859
-27.571313,-48.75116,Florianopolis,115,24.31310393
-27.571313,-48.75116,Florianopolis,120,24.11058893
-27.571313,-48.75116,Florianopolis,125,23.91843515
-27.571313,-48.75116,Florianopolis,130,23.73475875
-27.571313,-48.75116,Florianopolis,135,23.56615323
-27.571313,-48.75116,Florianopolis,140,23.41073474
-27.571313,-48.75116,Florianopolis,145,23.2694452
-27.571313,-48.75116,Florianopolis,150,23.14322655
-27.571313,-48.75116,Florianopolis,155,23.03490457
-27.571313,-48.75116,Florianopolis,160,22.94447926
-27.571313,-48.75116,Florianopolis,165,22.87195063
-27.571313,-48.75116,Florianopolis,170,22.82202833
-27.571313,-48.75116,Florianopolis,175,22.79565428
-27.571313,-48.75116,Florianopolis,180,22.79471235
-3.7933031,-38.66004,Fortaleza,0,32.924
-3.7933031,-38.66004,Fortaleza,5,32.900364
-3.7933031,-38.66004,Fortaleza,10,32.87010992
-3.7933031,-38.66004,Fortaleza,15,32.83418321
-3.7933031,-38.66004,Fortaleza,20,32.79542017
-3.7933031,-38.66004,Fortaleza,25,32.75003905
-3.7933031,-38.66004,Fortaleza,30,32.6989853
-3.7933031,-38.66004,Fortaleza,35,32.6422589
-3.7933031,-38.66004,Fortaleza,40,32.58553251
-3.7933031,-38.66004,Fortaleza,45,32.53164243
-3.7933031,-38.66004,Fortaleza,50,32.48531587
-3.7933031,-38.66004,Fortaleza,55,32.44466196
-3.7933031,-38.66004,Fortaleza,60,32.40589892
-3.7933031,-38.66004,Fortaleza,65,32.36240868
-3.7933031,-38.66004,Fortaleza,70,32.31608213
-3.7933031,-38.66004,Fortaleza,75,32.26597381
-3.7933031,-38.66004,Fortaleza,80,32.21492006
-3.7933031,-38.66004,Fortaleza,85,32.1638663
-3.7933031,-38.66004,Fortaleza,90,32.1118671
-3.7933031,-38.66004,Fortaleza,95,32.05986791
-3.7933031,-38.66004,Fortaleza,100,32.00786871
-3.7933031,-38.66004,Fortaleza,105,31.95681496
-3.7933031,-38.66004,Fortaleza,110,31.90859752
-3.7933031,-38.66004,Fortaleza,115,31.8632164
-3.7933031,-38.66004,Fortaleza,120,31.82161705
-3.7933031,-38.66004,Fortaleza,125,31.78569033
-3.7933031,-38.66004,Fortaleza,130,31.75449081
-3.7933031,-38.66004,Fortaleza,135,31.72896393
-3.7933031,-38.66004,Fortaleza,140,31.70721881
-3.7933031,-38.66004,Fortaleza,145,31.6902009
-3.7933031,-38.66004,Fortaleza,150,31.67791018
-3.7933031,-38.66004,Fortaleza,155,31.66940122
-3.7933031,-38.66004,Fortaleza,160,31.66561946
-3.7933031,-38.66004,Fortaleza,165,31.66467402
-3.7933031,-38.66004,Fortaleza,155,31.66940122
-3.7933031,-38.66004,Fortaleza,175,31.67507386
-3.7933031,-38.66004,Fortaleza,180,31.68831002
-25.5253592,-54.569723,Foz do Iguacu,0,31.382
-25.5253592,-54.569723,Foz do Iguacu,5,31.36490586
-25.5253592,-54.569723,Foz do Iguacu,10,31.33166724
-25.5253592,-54.569723,Foz do Iguacu,15,31.27468676
-25.5253592,-54.569723,Foz do Iguacu,20,31.19206506
-25.5253592,-54.569723,Foz do Iguacu,25,31.08855052
-25.5253592,-54.569723,Foz do Iguacu,30,30.96984119
-25.5253592,-54.569723,Foz do Iguacu,35,30.8378364
-25.5253592,-54.569723,Foz do Iguacu,40,30.6915865
-25.5253592,-54.569723,Foz do Iguacu,45,30.52919213
-25.5253592,-54.569723,Foz do Iguacu,50,30.35160297
-25.5253592,-54.569723,Foz do Iguacu,55,30.158819
-25.5253592,-54.569723,Foz do Iguacu,60,29.95463895
-25.5253592,-54.569723,Foz do Iguacu,65,29.74286149
-25.5253592,-54.569723,Foz do Iguacu,70,29.52728534
-25.5253592,-54.569723,Foz do Iguacu,75,29.30791049
-25.5253592,-54.569723,Foz do Iguacu,80,29.08378726
-25.5253592,-54.569723,Foz do Iguacu,85,28.85776468
-25.5253592,-54.569723,Foz do Iguacu,90,28.62984276
-25.5253592,-54.569723,Foz do Iguacu,95,28.40097116
-25.5253592,-54.569723,Foz do Iguacu,100,28.17304924
-25.5253592,-54.569723,Foz do Iguacu,105,27.94892601
-25.5253592,-54.569723,Foz do Iguacu,110,27.72955116
-25.5253592,-54.569723,Foz do Iguacu,115,27.5177737
-25.5253592,-54.569723,Foz do Iguacu,120,27.31264397
-25.5253592,-54.569723,Foz do Iguacu,125,27.11701099
-25.5253592,-54.569723,Foz do Iguacu,130,26.93087475
-25.5253592,-54.569723,Foz do Iguacu,135,26.7561346
-25.5253592,-54.569723,Foz do Iguacu,140,26.59753893
-25.5253592,-54.569723,Foz do Iguacu,145,26.45888643
-25.5253592,-54.569723,Foz do Iguacu,150,26.34017709
-25.5253592,-54.569723,Foz do Iguacu,155,26.24046125
-25.5253592,-54.569723,Foz do Iguacu,160,26.16068858
-25.5253592,-54.569723,Foz do Iguacu,165,26.09895972
-25.5253592,-54.569723,Foz do Iguacu,170,26.05622436
-25.5253592,-54.569723,Foz do Iguacu,175,26.03533152
-25.5253592,-54.569723,Foz do Iguacu,180,26.03628119
-23.3918911,-46.59336,Guarulhos,0,25.733
-23.3918911,-46.59336,Guarulhos,5,25.71406266
-23.3918911,-46.59336,Guarulhos,10,25.67902859
-23.3918911,-46.59336,Guarulhos,15,25.62789778
-23.3918911,-46.59336,Guarulhos,20,25.56256397
-23.3918911,-46.59336,Guarulhos,25,25.48113342
-23.3918911,-46.59336,Guarulhos,30,25.3873936
-23.3918911,-46.59336,Guarulhos,35,25.27945079
-23.3918911,-46.59336,Guarulhos,40,25.1563581
-23.3918911,-46.59336,Guarulhos,45,25.02190301
-23.3918911,-46.59336,Guarulhos,50,24.87987298
-23.3918911,-46.59336,Guarulhos,55,24.73594922
-23.3918911,-46.59336,Guarulhos,60,24.588238
-23.3918911,-46.59336,Guarulhos,65,24.43579243
-23.3918911,-46.59336,Guarulhos,70,24.27766567
-23.3918911,-46.59336,Guarulhos,75,24.11101711
-23.3918911,-46.59336,Guarulhos,80,23.93868735
-23.3918911,-46.59336,Guarulhos,85,23.76257011
-23.3918911,-46.59336,Guarulhos,90,23.58455915
-23.3918911,-46.59336,Guarulhos,95,23.40560132
-23.3918911,-46.59336,Guarulhos,100,23.22948409
-23.3918911,-46.59336,Guarulhos,105,23.05526059
-23.3918911,-46.59336,Guarulhos,110,22.88482456
-23.3918911,-46.59336,Guarulhos,115,22.71912286
-23.3918911,-46.59336,Guarulhos,120,22.56004923
-23.3918911,-46.59336,Guarulhos,125,22.40949741
-23.3918911,-46.59336,Guarulhos,130,22.26936111
-23.3918911,-46.59336,Guarulhos,135,22.13964036
-23.3918911,-46.59336,Guarulhos,140,22.02033514
-23.3918911,-46.59336,Guarulhos,145,21.91333918
-23.3918911,-46.59336,Guarulhos,150,21.8186525
-23.3918911,-46.59336,Guarulhos,155,21.73816882
-23.3918911,-46.59336,Guarulhos,160,21.67283501
-23.3918911,-46.59336,Guarulhos,165,21.62265107
-23.3918911,-46.59336,Guarulhos,170,21.58761699
-23.3918911,-46.59336,Guarulhos,175,21.56773279
-23.3918911,-46.59336,Guarulhos,180,21.56489219
-5.5194506,-47.54796,Imperatriz,0,30.836
-5.5194506,-47.54796,Imperatriz,5,30.83694357
-5.5194506,-47.54796,Imperatriz,10,30.82845141
-5.5194506,-47.54796,Imperatriz,15,30.80957993
-5.5194506,-47.54796,Imperatriz,20,30.77938556
-5.5194506,-47.54796,Imperatriz,25,30.73881187
-5.5194506,-47.54796,Imperatriz,30,30.6869153
-5.5194506,-47.54796,Imperatriz,35,30.62747013
-5.5194506,-47.54796,Imperatriz,40,30.56236353
-5.5194506,-47.54796,Imperatriz,45,30.4906519
-5.5194506,-47.54796,Imperatriz,50,30.41139168
-5.5194506,-47.54796,Imperatriz,55,30.32835716
-5.5194506,-47.54796,Imperatriz,60,30.24154835
-5.5194506,-47.54796,Imperatriz,65,30.15662668
-5.5194506,-47.54796,Imperatriz,70,30.07359217
-5.5194506,-47.54796,Imperatriz,75,29.99433195
-5.5194506,-47.54796,Imperatriz,80,29.91507173
-5.5194506,-47.54796,Imperatriz,85,29.83392436
-5.5194506,-47.54796,Imperatriz,90,29.74994627
-5.5194506,-47.54796,Imperatriz,95,29.66408103
-5.5194506,-47.54796,Imperatriz,100,29.57632864
-5.5194506,-47.54796,Imperatriz,105,29.48857625
-5.5194506,-47.54796,Imperatriz,110,29.39799315
-5.5194506,-47.54796,Imperatriz,115,29.30741004
-5.5194506,-47.54796,Imperatriz,120,29.2177705
-5.5194506,-47.54796,Imperatriz,125,29.13001812
-5.5194506,-47.54796,Imperatriz,130,29.04604002
-5.5194506,-47.54796,Imperatriz,135,28.9667798
-5.5194506,-47.54796,Imperatriz,140,28.89601175
-5.5194506,-47.54796,Imperatriz,145,28.83279229
-5.5194506,-47.54796,Imperatriz,150,28.77806499
-5.5194506,-47.54796,Imperatriz,155,28.73182987
-5.5194506,-47.54796,Imperatriz,160,28.69314333
-5.5194506,-47.54796,Imperatriz,165,28.66294896
-5.5194506,-47.54796,Imperatriz,170,28.64407748
-5.5194506,-47.54796,Imperatriz,175,28.63558531
-5.5194506,-47.54796,Imperatriz,180,28.63652889
-18.3992961,-49.2667735,Itumbiara,0,34.755
-18.3992961,-49.2667735,Itumbiara,5,34.71089589
-18.3992961,-49.2667735,Itumbiara,10,34.64473972
-18.3992961,-49.2667735,Itumbiara,15,34.55653149
-18.3992961,-49.2667735,Itumbiara,20,34.44818878
-18.3992961,-49.2667735,Itumbiara,25,34.31971158
-18.3992961,-49.2667735,Itumbiara,30,34.16918232
-18.3992961,-49.2667735,Itumbiara,35,33.99660101
-18.3992961,-49.2667735,Itumbiara,40,33.80772035
-18.3992961,-49.2667735,Itumbiara,45,33.61021063
-18.3992961,-49.2667735,Itumbiara,50,33.41557726
-18.3992961,-49.2667735,Itumbiara,55,33.22286146
-18.3992961,-49.2667735,Itumbiara,60,33.02631052
-18.3992961,-49.2667735,Itumbiara,65,32.81921294
-18.3992961,-49.2667735,Itumbiara,70,32.60156873
-18.3992961,-49.2667735,Itumbiara,75,32.3724191
-18.3992961,-49.2667735,Itumbiara,80,32.13272283
-18.3992961,-49.2667735,Itumbiara,85,31.88631507
-18.3992961,-49.2667735,Itumbiara,90,31.63511338
-18.3992961,-49.2667735,Itumbiara,95,31.38295291
-18.3992961,-49.2667735,Itumbiara,100,31.13271001
-18.3992961,-49.2667735,Itumbiara,105,30.88630224
-18.3992961,-49.2667735,Itumbiara,110,30.64372962
-18.3992961,-49.2667735,Itumbiara,115,30.40882728
-18.3992961,-49.2667735,Itumbiara,120,30.18063643
-18.3992961,-49.2667735,Itumbiara,125,29.96203344
-18.3992961,-49.2667735,Itumbiara,130,29.75589465
-18.3992961,-49.2667735,Itumbiara,135,29.56413763
-18.3992961,-49.2667735,Itumbiara,140,29.3925151
-18.3992961,-49.2667735,Itumbiara,145,29.24294463
-18.3992961,-49.2667735,Itumbiara,150,29.116385
-18.3992961,-49.2667735,Itumbiara,155,29.01283622
-18.3992961,-49.2667735,Itumbiara,160,28.93133949
-18.3992961,-49.2667735,Itumbiara,165,28.8728536
-18.3992961,-49.2667735,Itumbiara,170,28.83546098
-18.3992961,-49.2667735,Itumbiara,175,28.81820285
-18.3992961,-49.2667735,Itumbiara,180,28.82683191
-21.7289999,-43.522609,Juiz de Fora,0,28.197
-21.7289999,-43.522609,Juiz de Fora,5,28.19127511
-21.7289999,-43.522609,Juiz de Fora,10,28.16646724
-21.7289999,-43.522609,Juiz de Fora,15,28.12353056
-21.7289999,-43.522609,Juiz de Fora,20,28.06532749
-21.7289999,-43.522609,Juiz de Fora,25,27.99472049
-21.7289999,-43.522609,Juiz de Fora,30,27.90789297
-21.7289999,-43.522609,Juiz de Fora,35,27.80770736
-21.7289999,-43.522609,Juiz de Fora,40,27.69416368
-21.7289999,-43.522609,Juiz de Fora,45,27.56630776
-21.7289999,-43.522609,Juiz de Fora,50,27.42413962
-21.7289999,-43.522609,Juiz de Fora,55,27.27052169
-21.7289999,-43.522609,Juiz de Fora,60,27.10927057
-21.7289999,-43.522609,Juiz de Fora,65,26.94420286
-21.7289999,-43.522609,Juiz de Fora,70,26.77531856
-21.7289999,-43.522609,Juiz de Fora,75,26.60166351
-21.7289999,-43.522609,Juiz de Fora,80,26.42228357
-21.7289999,-43.522609,Juiz de Fora,85,26.23908703
-21.7289999,-43.522609,Juiz de Fora,90,26.05111976
-21.7289999,-43.522609,Juiz de Fora,95,25.85838173
-21.7289999,-43.522609,Juiz de Fora,100,25.66373542
-21.7289999,-43.522609,Juiz de Fora,105,25.4690891
-21.7289999,-43.522609,Juiz de Fora,110,25.27730522
-21.7289999,-43.522609,Juiz de Fora,115,25.08933795
-21.7289999,-43.522609,Juiz de Fora,120,24.90900386
-21.7289999,-43.522609,Juiz de Fora,125,24.73630296
-21.7289999,-43.522609,Juiz de Fora,130,24.57314354
-21.7289999,-43.522609,Juiz de Fora,135,24.42047976
-21.7289999,-43.522609,Juiz de Fora,140,24.27831162
-21.7289999,-43.522609,Juiz de Fora,145,24.14759326
-21.7289999,-43.522609,Juiz de Fora,150,24.02832468
-21.7289999,-43.522609,Juiz de Fora,155,23.92336833
-21.7289999,-43.522609,Juiz de Fora,160,23.83272421
-21.7289999,-43.522609,Juiz de Fora,165,23.75925477
-21.7289999,-43.522609,Juiz de Fora,170,23.70391415
-21.7289999,-43.522609,Juiz de Fora,175,23.67051895
-21.7289999,-43.522609,Juiz de Fora,180,23.65811502
-3.044653,-60.107193,Manaus,0,29.11
-3.044653,-60.107193,Manaus,5,29.10247171
-3.044653,-60.107193,Manaus,10,29.09117928
-3.044653,-60.107193,Manaus,15,29.07706375
-3.044653,-60.107193,Manaus,20,29.05824303
-3.044653,-60.107193,Manaus,25,29.03471714
-3.044653,-60.107193,Manaus,30,29.00648607
-3.044653,-60.107193,Manaus,35,28.97354982
-3.044653,-60.107193,Manaus,40,28.93779046
-3.044653,-60.107193,Manaus,45,28.89826696
-3.044653,-60.107193,Manaus,50,28.85592035
-3.044653,-60.107193,Manaus,55,28.81169167
-3.044653,-60.107193,Manaus,60,28.76463988
-3.044653,-60.107193,Manaus,65,28.71476498
-3.044653,-60.107193,Manaus,70,28.66394905
-3.044653,-60.107193,Manaus,75,28.61407416
-3.044653,-60.107193,Manaus,80,28.56796341
-3.044653,-60.107193,Manaus,85,28.52467576
-3.044653,-60.107193,Manaus,90,28.48327019
-3.044653,-60.107193,Manaus,95,28.44468772
-3.044653,-60.107193,Manaus,100,28.40610526
-3.044653,-60.107193,Manaus,105,28.36752279
-3.044653,-60.107193,Manaus,110,28.32988136
-3.044653,-60.107193,Manaus,115,28.294122
-3.044653,-60.107193,Manaus,120,28.25930368
-3.044653,-60.107193,Manaus,125,28.22542639
-3.044653,-60.107193,Manaus,130,28.19249014
-3.044653,-60.107193,Manaus,135,28.16425907
-3.044653,-60.107193,Manaus,140,28.14261525
-3.044653,-60.107193,Manaus,145,28.12661764
-3.044653,-60.107193,Manaus,150,28.11626624
-3.044653,-60.107193,Manaus,155,28.11062003
-3.044653,-60.107193,Manaus,160,28.10779692
-3.044653,-60.107193,Manaus,165,28.10873796
-3.044653,-60.107193,Manaus,170,28.1125021
-3.044653,-60.107193,Manaus,175,28.11720728
-3.044653,-60.107193,Manaus,180,28.1256766
-16.7280803,-43.921123,Montes Claros,0,33.565
-16.7280803,-43.921123,Montes Claros,5,33.5505775
-16.7280803,-43.921123,Montes Claros,10,33.5178865
-16.7280803,-43.921123,Montes Claros,15,33.46596551
-16.7280803,-43.921123,Montes Claros,20,33.39673752
-16.7280803,-43.921123,Montes Claros,25,33.31212553
-16.7280803,-43.921123,Montes Claros,30,33.21309104
-16.7280803,-43.921123,Montes Claros,35,33.10059555
-16.7280803,-43.921123,Montes Claros,40,32.97463906
-16.7280803,-43.921123,Montes Claros,45,32.83233708
-16.7280803,-43.921123,Montes Claros,50,32.67368959
-16.7280803,-43.921123,Montes Claros,55,32.50158111
-16.7280803,-43.921123,Montes Claros,60,32.32178063
-16.7280803,-43.921123,Montes Claros,65,32.13909565
-16.7280803,-43.921123,Montes Claros,70,31.96025667
-16.7280803,-43.921123,Montes Claros,75,31.78045619
-16.7280803,-43.921123,Montes Claros,80,31.59777121
-16.7280803,-43.921123,Montes Claros,85,31.40931722
-16.7280803,-43.921123,Montes Claros,90,31.21701724
-16.7280803,-43.921123,Montes Claros,95,31.02183277
-16.7280803,-43.921123,Montes Claros,100,30.82184079
-16.7280803,-43.921123,Montes Claros,105,30.61607981
-16.7280803,-43.921123,Montes Claros,110,30.41416483
-16.7280803,-43.921123,Montes Claros,115,30.21417285
-16.7280803,-43.921123,Montes Claros,120,30.02187287
-16.7280803,-43.921123,Montes Claros,125,29.84014939
-16.7280803,-43.921123,Montes Claros,130,29.66996391
-16.7280803,-43.921123,Montes Claros,135,29.51323942
-16.7280803,-43.921123,Montes Claros,140,29.36997594
-16.7280803,-43.921123,Montes Claros,145,29.24209645
-16.7280803,-43.921123,Montes Claros,150,29.12767796
-16.7280803,-43.921123,Montes Claros,155,29.02864347
-16.7280803,-43.921123,Montes Claros,160,28.94691598
-16.7280803,-43.921123,Montes Claros,165,28.88153399
-16.7280803,-43.921123,Montes Claros,170,28.83442049
-16.7280803,-43.921123,Montes Claros,175,28.8094215
-16.7280803,-43.921123,Montes Claros,180,28.8055755
-5.7999146,-35.292285,Natal,0,33.185
-5.7999146,-35.292285,Natal,5,33.19350316
-5.7999146,-35.292285,Natal,10,33.19066877
-5.7999146,-35.292285,Natal,15,33.17838643
-5.7999146,-35.292285,Natal,20,33.15571134
-5.7999146,-35.292285,Natal,25,33.12547788
-5.7999146,-35.292285,Natal,30,33.09052044
-5.7999146,-35.292285,Natal,35,33.05178382
-5.7999146,-35.292285,Natal,40,33.00832323
-5.7999146,-35.292285,Natal,45,32.95730426
-5.7999146,-35.292285,Natal,50,32.90345092
-5.7999146,-35.292285,Natal,55,32.85054236
-5.7999146,-35.292285,Natal,60,32.80235779
-5.7999146,-35.292285,Natal,65,32.7570076
-5.7999146,-35.292285,Natal,70,32.71165741
-5.7999146,-35.292285,Natal,75,32.66252804
-5.7999146,-35.292285,Natal,80,32.60961949
-5.7999146,-35.292285,Natal,85,32.55387655
-5.7999146,-35.292285,Natal,90,32.49529923
-5.7999146,-35.292285,Natal,95,32.43483231
-5.7999146,-35.292285,Natal,100,32.37436539
-5.7999146,-35.292285,Natal,105,32.31389847
-5.7999146,-35.292285,Natal,110,32.25532115
-5.7999146,-35.292285,Natal,115,32.19674382
-5.7999146,-35.292285,Natal,120,32.14194568
-5.7999146,-35.292285,Natal,125,32.08903713
-5.7999146,-35.292285,Natal,130,32.03896296
-5.7999146,-35.292285,Natal,135,31.99266798
-5.7999146,-35.292285,Natal,140,31.95109697
-5.7999146,-35.292285,Natal,145,31.91424994
-5.7999146,-35.292285,Natal,150,31.88212689
-5.7999146,-35.292285,Natal,155,31.85472782
-5.7999146,-35.292285,Natal,160,31.83110793
-5.7999146,-35.292285,Natal,165,31.80937763
-5.7999146,-35.292285,Natal,170,31.79048172
-5.7999146,-35.292285,Natal,175,31.77819938
-5.7999146,-35.292285,Natal,180,31.77536499
-30.1087957,-51.317229,Porto Alegre,0,31.045
-30.1087957,-51.317229,Porto Alegre,5,31.02984778
-30.1087957,-51.317229,Porto Alegre,10,30.99291425
-30.1087957,-51.317229,Porto Alegre,15,30.93419941
-30.1087957,-51.317229,Porto Alegre,20,30.85370325
-30.1087957,-51.317229,Porto Alegre,25,30.7523728
-30.1087957,-51.317229,Porto Alegre,30,30.62831401
-30.1087957,-51.317229,Porto Alegre,35,30.48247392
-30.1087957,-51.317229,Porto Alegre,40,30.31958758
-30.1087957,-51.317229,Porto Alegre,45,30.14344305
-30.1087957,-51.317229,Porto Alegre,50,29.9521463
-30.1087957,-51.317229,Porto Alegre,55,29.74475032
-30.1087957,-51.317229,Porto Alegre,60,29.52125511
-30.1087957,-51.317229,Porto Alegre,65,29.28734275
-30.1087957,-51.317229,Porto Alegre,70,29.04585428
-30.1087957,-51.317229,Porto Alegre,75,28.79868373
-30.1087957,-51.317229,Porto Alegre,80,28.54677811
-30.1087957,-51.317229,Porto Alegre,85,28.29013742
-30.1087957,-51.317229,Porto Alegre,90,28.02970868
-30.1087957,-51.317229,Porto Alegre,95,27.7664389
-30.1087957,-51.317229,Porto Alegre,100,27.50411613
-30.1087957,-51.317229,Porto Alegre,105,27.24274038
-30.1087957,-51.317229,Porto Alegre,110,26.98515268
-30.1087957,-51.317229,Porto Alegre,115,26.73230004
-30.1087957,-51.317229,Porto Alegre,120,26.48607651
-30.1087957,-51.317229,Porto Alegre,125,26.2493231
-30.1087957,-51.317229,Porto Alegre,130,26.02677491
-30.1087957,-51.317229,Porto Alegre,135,25.82032594
-30.1087957,-51.317229,Porto Alegre,140,25.63281725
-30.1087957,-51.317229,Porto Alegre,145,25.46519584
-30.1087957,-51.317229,Porto Alegre,150,25.31746172
-30.1087957,-51.317229,Porto Alegre,155,25.19056189
-30.1087957,-51.317229,Porto Alegre,160,25.08354936
-30.1087957,-51.317229,Porto Alegre,165,24.99737112
-30.1087957,-51.317229,Porto Alegre,170,24.93297419
-30.1087957,-51.317229,Porto Alegre,175,24.89604066
-30.1087957,-51.317229,Porto Alegre,180,24.88751754
-8.0432875,-35.0743061,Recife,0,33.996
-8.0432875,-35.0743061,Recife,5,34.00262764
-8.0432875,-35.0743061,Recife,10,34.00073403
-8.0432875,-35.0743061,Recife,15,33.98842556
-8.0432875,-35.0743061,Recife,20,33.96475542
-8.0432875,-35.0743061,Recife,25,33.92972361
-8.0432875,-35.0743061,Recife,30,33.88806417
-8.0432875,-35.0743061,Recife,35,33.83883028
-8.0432875,-35.0743061,Recife,40,33.78486236
-8.0432875,-35.0743061,Recife,45,33.72426681
-8.0432875,-35.0743061,Recife,50,33.65799042
-8.0432875,-35.0743061,Recife,55,33.59266084
-8.0432875,-35.0743061,Recife,60,33.53206528
-8.0432875,-35.0743061,Recife,65,33.47431014
-8.0432875,-35.0743061,Recife,70,33.41466139
-8.0432875,-35.0743061,Recife,75,33.35122542
-8.0432875,-35.0743061,Recife,80,33.28305542
-8.0432875,-35.0743061,Recife,85,33.2110982
-8.0432875,-35.0743061,Recife,90,33.13819417
-8.0432875,-35.0743061,Recife,95,33.06434334
-8.0432875,-35.0743061,Recife,100,32.99049251
-8.0432875,-35.0743061,Recife,105,32.91853529
-8.0432875,-35.0743061,Recife,110,32.84752487
-8.0432875,-35.0743061,Recife,115,32.78030168
-8.0432875,-35.0743061,Recife,120,32.71497209
-8.0432875,-35.0743061,Recife,125,32.65153612
-8.0432875,-35.0743061,Recife,130,32.59188737
-8.0432875,-35.0743061,Recife,135,32.53507904
-8.0432875,-35.0743061,Recife,140,32.48300473
-8.0432875,-35.0743061,Recife,145,32.43755807
-8.0432875,-35.0743061,Recife,150,32.39968585
-8.0432875,-35.0743061,Recife,155,32.36844126
-8.0432875,-35.0743061,Recife,160,32.34193071
-8.0432875,-35.0743061,Recife,165,32.31731376
-8.0432875,-35.0743061,Recife,170,32.29837765
-8.0432875,-35.0743061,Recife,175,32.28796279
-8.0432875,-35.0743061,Recife,180,32.28417557
-22.913885,-43.72618,Rio de Janeiro,0,29.875
-22.913885,-43.72618,Rio de Janeiro,5,29.85798636
-22.913885,-43.72618,Rio de Janeiro,10,29.81734268
-22.913885,-43.72618,Rio de Janeiro,15,29.75779495
-22.913885,-43.72618,Rio de Janeiro,20,29.68217879
-22.913885,-43.72618,Rio de Janeiro,25,29.5914394
-22.913885,-43.72618,Rio de Janeiro,30,29.48368637
-22.913885,-43.72618,Rio de Janeiro,35,29.36081011
-22.913885,-43.72618,Rio de Janeiro,40,29.22375581
-22.913885,-43.72618,Rio de Janeiro,45,29.07252349
-22.913885,-43.72618,Rio de Janeiro,50,28.90522274
-22.913885,-43.72618,Rio de Janeiro,55,28.72657956
-22.913885,-43.72618,Rio de Janeiro,60,28.54037476
-22.913885,-43.72618,Rio de Janeiro,65,28.35038915
-22.913885,-43.72618,Rio de Janeiro,70,28.15567754
-22.913885,-43.72618,Rio de Janeiro,75,27.95434951
-22.913885,-43.72618,Rio de Janeiro,80,27.74829547
-22.913885,-43.72618,Rio de Janeiro,85,27.53846063
-22.913885,-43.72618,Rio de Janeiro,90,27.32484497
-22.913885,-43.72618,Rio de Janeiro,95,27.10933891
-22.913885,-43.72618,Rio de Janeiro,100,26.89383285
-22.913885,-43.72618,Rio de Janeiro,105,26.6811624
-22.913885,-43.72618,Rio de Janeiro,110,26.47416316
-22.913885,-43.72618,Rio de Janeiro,115,26.27472554
-22.913885,-43.72618,Rio de Janeiro,120,26.08284953
-22.913885,-43.72618,Rio de Janeiro,125,25.90137074
-22.913885,-43.72618,Rio de Janeiro,130,25.73028918
-22.913885,-43.72618,Rio de Janeiro,135,25.57149524
-22.913885,-43.72618,Rio de Janeiro,140,25.42498893
-22.913885,-43.72618,Rio de Janeiro,145,25.29171544
-22.913885,-43.72618,Rio de Janeiro,150,25.17356519
-22.913885,-43.72618,Rio de Janeiro,155,25.07148337
-22.913885,-43.72618,Rio de Janeiro,160,24.98641519
-22.913885,-43.72618,Rio de Janeiro,165,24.92025105
