LATITUDE;LONGITUDE;CIDADE;ÂNGULO;MWH
-22,2312801;-54,86489;Dourados;120,000;27,88652511
-22,2312801;-54,86489;Dourados;125,000;27,68709824
-22,2312801;-54,86489;Dourados;130,000;27,50001683
-22,2312801;-54,86489;Dourados;135,000;27,32433125
-22,2312801;-54,86489;Dourados;140,000;27,16289044
-22,2312801;-54,86489;Dourados;145,000;27,01854337
-22,2312801;-54,86489;Dourados;150,000;26,89318933
-22,2312801;-54,86489;Dourados;155,000;26,78967729
-22,2312801;-54,86489;Dourados;160,000;26,70610793
-22,2312801;-54,86489;Dourados;165,000;26,64343091
-22,2312801;-54,86489;Dourados;170,000;26,60449518
-22,2312801;-54,86489;Dourados;175,000;26,59309936
-22,2312801;-54,86489;Dourados;180,000;26,60829379
-12,1997775;-39,33484;Feira de Santana;0,000;30,145
-12,1997775;-39,33484;Feira de Santana;5,000;30,11566687
-12,1997775;-39,33484;Feira de Santana;10,000;30,0759252
-12,1997775;-39,33484;Feira de Santana;15,000;30,02482877
-12,1997775;-39,33484;Feira de Santana;20,000;29,96710873
-12,1997775;-39,33484;Feira de Santana;25,000;29,90276508
-12,1997775;-39,33484;Feira de Santana;30,000;29,83463651
-12,1997775;-39,33484;Feira de Santana;35,000;29,76272302
-12,1997775;-39,33484;Feira de Santana;40,000;29,6898633
-12,1997775;-39,33484;Feira de Santana;45,000;29,61889604
-12,1997775;-39,33484;Feira de Santana;50,000;29,54792878
-12,1997775;-39,33484;Feira de Santana;55,000;29,47412283
-12,1997775;-39,33484;Feira de Santana;60,000;29,39558572
-12,1997775;-39,33484;Feira de Santana;65,000;29,31420993
-12,1997775;-39,33484;Feira de Santana;70,000;29,22810299
-12,1997775;-39,33484;Feira de Santana;75,000;29,14010358
-12,1997775;-39,33484;Feira de Santana;80,000;29,05021172
-12,1997775;-39,33484;Feira de Santana;85,000;28,96031986
-12,1997775;-39,33484;Feira de Santana;90,000;28,87042799
-12,1997775;-39,33484;Feira de Santana;95,000;28,78337482
-12,1997775;-39,33484;Feira de Santana;100,000;28,69916034
-12,1997775;-39,33484;Feira de Santana;105,000;28,61778454
-12,1997775;-39,33484;Feira de Santana;110,000;28,5411399
-12,1997775;-39,33484;Feira de Santana;115,000;28,47111887
-12,1997775;-39,33484;Feira de Santana;120,000;28,40677522
-12,1997775;-39,33484;Feira de Santana;125,000;28,35000141
-12,1997775;-39,33484;Feira de Santana;130,000;28,29795875
-12,1997775;-39,33484;Feira de Santana;135,000;28,25159348
-12,1997775;-39,33484;Feira de Santana;140,000;28,21279804
-12,1997775;-39,33484;Feira de Santana;145,000;28,18157245
-12,1997775;-39,33484;Feira de Santana;150,000;28,15697046
-12,1997775;-39,33484;Feira de Santana;155,000;28,13899209
-12,1997775;-39,33484;Feira de Santana;160,000;28,12763733
-12,1997775;-39,33484;Feira de Santana;165,000;28,12290618
-12,1997775;-39,33484;Feira de Santana;170,000;28,12195995
-12,1997775;-39,33484;Feira de Santana;175,000;28,12479864
-12,1997775;-39,33484;Feira de Santana;180,000;28,13520717
-27,571313;-48,75116;Florianopolis;0,000;27,932
-27,571313;-48,75116;Florianopolis;5,000;27,91127753
-27,571313;-48,75116;Florianopolis;10,000;27,87360032
-27,571313;-48,75116;Florianopolis;15,000;27,81896837
-27,571313;-48,75116;Florianopolis;20,000;27,74643974
-27,571313;-48,75116;Florianopolis;25,000;27,65884022
-27,571313;-48,75116;Florianopolis;30,000;27,55334403
-27,571313;-48,75116;Florianopolis;35,000;27,4308931
-27,571313;-48,75116;Florianopolis;40,000;27,29054549
-27,571313;-48,75116;Florianopolis;45,000;27,13889472
-27,571313;-48,75116;Florianopolis;50,000;26,97782464
-27,571313;-48,75116;Florianopolis;55,000;26,80733527
-27,571313;-48,75116;Florianopolis;60,000;26,62648466
-27,571313;-48,75116;Florianopolis;65,000;26,43244702
-27,571313;-48,75116;Florianopolis;70,000;26,22899009
-27,571313;-48,75116;Florianopolis;75,000;26,01988157
-27,571313;-48,75116;Florianopolis;80,000;25,8060634
-27,571313;-48,75116;Florianopolis;85,000;25,5913033
-27,571313;-48,75116;Florianopolis;90,000;25,3765432
-27,571313;-48,75116;Florianopolis;95,000;25,1617831
-27,571313;-48,75116;Florianopolis;100,000;24,94608107
-27,571313;-48,75116;Florianopolis;105,000;24,7322629
-27,571313;-48,75116;Florianopolis;110,000;24,52032859
-27,571313;-48,75116;Florianopolis;115,000;24,31310393
-27,571313;-48,75116;Florianopolis;120,000;24,11058893
-27,571313;-48,75116;Florianopolis;125,000;23,91843515
-27,571313;-48,75116;Florianopolis;130,000;23,73475875
-27,571313;-48,75116;Florianopolis;135,000;23,56615323
-27,571313;-48,75116;Florianopolis;140,000;23,41073474
-27,571313;-48,75116;Florianopolis;145,000;23,2694452
-27,571313;-48,75116;Florianopolis;150,000;23,14322655
-27,571313;-48,75116;Florianopolis;155,000;23,03490457
-27,571313;-48,75116;Florianopolis;160,000;22,94447926
-27,571313;-48,75116;Florianopolis;165,000;22,87195063
-27,571313;-48,75116;Florianopolis;170,000;22,82202833
-27,571313;-48,75116;Florianopolis;175,000;22,79565428
-27,571313;-48,75116;Florianopolis;180,000;22,79471235
-3,7933031;-38,66004;Fortaleza;0,000;32,924
-3,7933031;-38,66004;Fortaleza;5,000;32,900364
-3,7933031;-38,66004;Fortaleza;10,000;32,87010992
-3,7933031;-38,66004;Fortaleza;15,000;32,83418321
-3,7933031;-38,66004;Fortaleza;20,000;32,79542017
-3,7933031;-38,66004;Fortaleza;25,000;32,75003905
-3,7933031;-38,66004;Fortaleza;30,000;32,6989853
-3,7933031;-38,66004;Fortaleza;35,000;32,6422589
-3,7933031;-38,66004;Fortaleza;40,000;32,58553251
-3,7933031;-38,66004;Fortaleza;45,000;32,53164243
-3,7933031;-38,66004;Fortaleza;50,000;32,48531587
-3,7933031;-38,66004;Fortaleza;55,000;32,44466196
-3,7933031;-38,66004;Fortaleza;60,000;32,40589892
-3,7933031;-38,66004;Fortaleza;65,000;32,36240868
-3,7933031;-38,66004;Fortaleza;70,000;32,31608213
-3,7933031;-38,66004;Fortaleza;75,000;32,26597381
-3,7933031;-38,66004;Fortaleza;80,000;32,21492006
-3,7933031;-38,66004;Fortaleza;85,000;32,1638663
-3,7933031;-38,66004;Fortaleza;90,000;32,1118671
-3,7933031;-38,66004;Fortaleza;95,000;32,05986791
-3,7933031;-38,66004;Fortaleza;100,000;32,00786871
-3,7933031;-38,66004;Fortaleza;105,000;31,95681496
-3,7933031;-38,66004;Fortaleza;110,000;31,90859752
-3,7933031;-38,66004;Fortaleza;115,000;31,8632164
-3,7933031;-38,66004;Fortaleza;120,000;31,82161705
-3,7933031;-38,66004;Fortaleza;125,000;31,78569033
-3,7933031;-38,66004;Fortaleza;130,000;31,75449081
-3,7933031;-38,66004;Fortaleza;135,000;31,72896393
-3,7933031;-38,66004;Fortaleza;140,000;31,70721881
-3,7933031;-38,66004;Fortaleza;145,000;31,6902009
-3,7933031;-38,66004;Fortaleza;150,000;31,67791018
-3,7933031;-38,66004;Fortaleza;155,000;31,66940122
-3,7933031;-38,66004;Fortaleza;160,000;31,66561946
-3,7933031;-38,66004;Fortaleza;165,000;31,66467402
-3,7933031;-38,66004;Fortaleza;155,000;31,66940122
-3,7933031;-38,66004;Fortaleza;175,000;31,67507386
-3,7933031;-38,66004;Fortaleza;180,000;31,68831002
-25,5253592;-54,569723;Foz do Iguacu;0,000;31,382
-25,5253592;-54,569723;Foz do Iguacu;5,000;31,36490586
-25,5253592;-54,569723;Foz do Iguacu;10,000;31,33166724
-25,5253592;-54,569723;Foz do Iguacu;15,000;31,27468676
-25,5253592;-54,569723;Foz do Iguacu;20,000;31,19206506
-25,5253592;-54,569723;Foz do Iguacu;25,000;31,08855052
-25,5253592;-54,569723;Foz do Iguacu;30,000;30,96984119
-25,5253592;-54,569723;Foz do Iguacu;35,000;30,8378364
-25,5253592;-54,569723;Foz do Iguacu;40,000;30,6915865
-25,5253592;-54,569723;Foz do Iguacu;45,000;30,52919213
-25,5253592;-54,569723;Foz do Iguacu;50,000;30,35160297
-25,5253592;-54,569723;Foz do Iguacu;55,000;30,158819
-25,5253592;-54,569723;Foz do Iguacu;60,000;29,95463895
-25,5253592;-54,569723;Foz do Iguacu;65,000;29,74286149
-25,5253592;-54,569723;Foz do Iguacu;70,000;29,52728534
-25,5253592;-54,569723;Foz do Iguacu;75,000;29,30791049
-25,5253592;-54,569723;Foz do Iguacu;80,000;29,08378726
-25,5253592;-54,569723;Foz do Iguacu;85,000;28,85776468
-25,5253592;-54,569723;Foz do Iguacu;90,000;28,62984276
-25,5253592;-54,569723;Foz do Iguacu;95,000;28,40097116
-25,5253592;-54,569723;Foz do Iguacu;100,000;28,17304924
-25,5253592;-54,569723;Foz do Iguacu;105,000;27,94892601
-25,5253592;-54,569723;Foz do Iguacu;110,000;27,72955116
-25,5253592;-54,569723;Foz do Iguacu;115,000;27,5177737
-25,5253592;-54,569723;Foz do Iguacu;120,000;27,31264397
-25,5253592;-54,569723;Foz do Iguacu;125,000;27,11701099
-25,5253592;-54,569723;Foz do Iguacu;130,000;26,93087475
-25,5253592;-54,569723;Foz do Iguacu;135,000;26,7561346
-25,5253592;-54,569723;Foz do Iguacu;140,000;26,59753893
-25,5253592;-54,569723;Foz do Iguacu;145,000;26,45888643
-25,5253592;-54,569723;Foz do Iguacu;150,000;26,34017709
-25,5253592;-54,569723;Foz do Iguacu;155,000;26,24046125
-25,5253592;-54,569723;Foz do Iguacu;160,000;26,16068858
-25,5253592;-54,569723;Foz do Iguacu;165,000;26,09895972
-25,5253592;-54,569723;Foz do Iguacu;170,000;26,05622436
-25,5253592;-54,569723;Foz do Iguacu;175,000;26,03533152
-25,5253592;-54,569723;Foz do Iguacu;180,000;26,03628119
-23,3918911;-46,59336;Guarulhos;0,000;25,733
-23,3918911;-46,59336;Guarulhos;5,000;25,71406266
-23,3918911;-46,59336;Guarulhos;10,000;25,67902859
-23,3918911;-46,59336;Guarulhos;15,000;25,62789778
-23,3918911;-46,59336;Guarulhos;20,000;25,56256397
-23,3918911;-46,59336;Guarulhos;25,000;25,48113342
-23,3918911;-46,59336;Guarulhos;30,000;25,3873936
-23,3918911;-46,59336;Guarulhos;35,000;25,27945079
-23,3918911;-46,59336;Guarulhos;40,000;25,1563581
-23,3918911;-46,59336;Guarulhos;45,000;25,02190301
-23,3918911;-46,59336;Guarulhos;50,000;24,87987298
-23,3918911;-46,59336;Guarulhos;55,000;24,73594922
-23,3918911;-46,59336;Guarulhos;60,000;24,588238
-23,3918911;-46,59336;Guarulhos;65,000;24,43579243
-23,3918911;-46,59336;Guarulhos;70,000;24,27766567
-23,3918911;-46,59336;Guarulhos;75,000;24,11101711
-23,3918911;-46,59336;Guarulhos;80,000;23,93868735
-23,3918911;-46,59336;Guarulhos;85,000;23,76257011
-23,3918911;-46,59336;Guarulhos;90,000;23,58455915
-23,3918911;-46,59336;Guarulhos;95,000;23,40560132
-23,3918911;-46,59336;Guarulhos;100,000;23,22948409
-23,3918911;-46,59336;Guarulhos;105,000;23,05526059
-23,3918911;-46,59336;Guarulhos;110,000;22,88482456
-23,3918911;-46,59336;Guarulhos;115,000;22,71912286
-23,3918911;-46,59336;Guarulhos;120,000;22,56004923
-23,3918911;-46,59336;Guarulhos;125,000;22,40949741
-23,3918911;-46,59336;Guarulhos;130,000;22,26936111
-23,3918911;-46,59336;Guarulhos;135,000;22,13964036
-23,3918911;-46,59336;Guarulhos;140,000;22,02033514
-23,3918911;-46,59336;Guarulhos;145,000;21,91333918
-23,3918911;-46,59336;Guarulhos;150,000;21,8186525
-23,3918911;-46,59336;Guarulhos;155,000;21,73816882
-23,3918911;-46,59336;Guarulhos;160,000;21,67283501
-23,3918911;-46,59336;Guarulhos;165,000;21,62265107
-23,3918911;-46,59336;Guarulhos;170,000;21,58761699
-23,3918911;-46,59336;Guarulhos;175,000;21,56773279
-23,3918911;-46,59336;Guarulhos;180,000;21,56489219
-5,5194506;-47,54796;Imperatriz;0,000;30,836
-5,5194506;-47,54796;Imperatriz;5,000;30,83694357
-5,5194506;-47,54796;Imperatriz;10,000;30,82845141
-5,5194506;-47,54796;Imperatriz;15,000;30,80957993
-5,5194506;-47,54796;Imperatriz;20,000;30,77938556
-5,5194506;-47,54796;Imperatriz;25,000;30,73881187
-5,5194506;-47,54796;Imperatriz;30,000;30,6869153
-5,5194506;-47,54796;Imperatriz;35,000;30,62747013
-5,5194506;-47,54796;Imperatriz;40,000;30,56236353
-5,5194506;-47,54796;Imperatriz;45,000;30,4906519
-5,5194506;-47,54796;Imperatriz;50,000;30,41139168
-5,5194506;-47,54796;Imperatriz;55,000;30,32835716
-5,5194506;-47,54796;Imperatriz;60,000;30,24154835
-5,5194506;-47,54796;Imperatriz;65,000;30,15662668
-5,5194506;-47,54796;Imperatriz;70,000;30,07359217
-5,5194506;-47,54796;Imperatriz;75,000;29,99433195
-5,5194506;-47,54796;Imperatriz;80,000;29,91507173
-5,5194506;-47,54796;Imperatriz;85,000;29,83392436
-5,5194506;-47,54796;Imperatriz;90,000;29,74994627
-5,5194506;-47,54796;Imperatriz;95,000;29,66408103
-5,5194506;-47,54796;Imperatriz;100,000;29,57632864
-5,5194506;-47,54796;Imperatriz;105,000;29,48857625
-5,5194506;-47,54796;Imperatriz;110,000;29,39799315
-5,5194506;-47,54796;Imperatriz;115,000;29,30741004
-5,5194506;-47,54796;Imperatriz;120,000;29,2177705
-5,5194506;-47,54796;Imperatriz;125,000;29,13001812
-5,5194506;-47,54796;Imperatriz;130,000;29,04604002
-5,5194506;-47,54796;Imperatriz;135,000;28,9667798
-5,5194506;-47,54796;Imperatriz;140,000;28,89601175
-5,5194506;-47,54796;Imperatriz;145,000;28,83279229
-5,5194506;-47,54796;Imperatriz;150,000;28,77806499
-5,5194506;-47,54796;Imperatriz;155,000;28,73182987
-5,5194506;-47,54796;Imperatriz;160,000;28,69314333
-5,5194506;-47,54796;Imperatriz;165,000;28,66294896
-5,5194506;-47,54796;Imperatriz;170,000;28,64407748
-5,5194506;-47,54796;Imperatriz;175,000;28,63558531
-5,5194506;-47,54796;Imperatriz;180,000;28,63652889
-18,3992961;-49,2667735;Itumbiara;0,000;34,755
-18,3992961;-49,2667735;Itumbiara;5,000;34,71089589
-18,3992961;-49,2667735;Itumbiara;10,000;34,64473972
-18,3992961;-49,2667735;Itumbiara;15,000;34,55653149
-18,3992961;-49,2667735;Itumbiara;20,000;34,44818878
-18,3992961;-49,2667735;Itumbiara;25,000;34,31971158
-18,3992961;-49,2667735;Itumbiara;30,000;34,16918232
-18,3992961;-49,2667735;Itumbiara;35,000;33,99660101
-18,3992961;-49,2667735;Itumbiara;40,000;33,80772035
-18,3992961;-49,2667735;Itumbiara;45,000;33,61021063
-18,3992961;-49,2667735;Itumbiara;50,000;33,41557726
-18,3992961;-49,2667735;Itumbiara;55,000;33,22286146
-18,3992961;-49,2667735;Itumbiara;60,000;33,02631052
-18,3992961;-49,2667735;Itumbiara;65,000;32,81921294
-18,3992961;-49,2667735;Itumbiara;70,000;32,60156873
-18,3992961;-49,2667735;Itumbiara;75,000;32,3724191
-18,3992961;-49,2667735;Itumbiara;80,000;32,13272283
-18,3992961;-49,2667735;Itumbiara;85,000;31,88631507
-18,3992961;-49,2667735;Itumbiara;90,000;31,63511338
-18,3992961;-49,2667735;Itumbiara;95,000;31,38295291
-18,3992961;-49,2667735;Itumbiara;100,000;31,13271001
-18,3992961;-49,2667735;Itumbiara;105,000;30,88630224
-18,3992961;-49,2667735;Itumbiara;110,000;30,64372962
-18,3992961;-49,2667735;Itumbiara;115,000;30,40882728
-18,3992961;-49,2667735;Itumbiara;120,000;30,18063643
-18,3992961;-49,2667735;Itumbiara;125,000;29,96203344
-18,3992961;-49,2667735;Itumbiara;130,000;29,75589465
-18,3992961;-49,2667735;Itumbiara;135,000;29,56413763
-18,3992961;-49,2667735;Itumbiara;140,000;29,3925151
-18,3992961;-49,2667735;Itumbiara;145,000;29,24294463
-18,3992961;-49,2667735;Itumbiara;150,000;29,116385
-18,3992961;-49,2667735;Itumbiara;155,000;29,01283622
-18,3992961;-49,2667735;Itumbiara;160,000;28,93133949
-18,3992961;-49,2667735;Itumbiara;165,000;28,8728536
-18,3992961;-49,2667735;Itumbiara;170,000;28,83546098
-18,3992961;-49,2667735;Itumbiara;175,000;28,81820285
-18,3992961;-49,2667735;Itumbiara;180,000;28,82683191
-21,7289999;-43,522609;Juiz de Fora;0,000;28,197
-21,7289999;-43,522609;Juiz de Fora;5,000;28,19127511
-21,7289999;-43,522609;Juiz de Fora;10,000;28,16646724
-21,7289999;-43,522609;Juiz de Fora;15,000;28,12353056
-21,7289999;-43,522609;Juiz de Fora;20,000;28,06532749
-21,7289999;-43,522609;Juiz de Fora;25,000;27,99472049
-21,7289999;-43,522609;Juiz de Fora;30,000;27,90789297
-21,7289999;-43,522609;Juiz de Fora;35,000;27,80770736
-21,7289999;-43,522609;Juiz de Fora;40,000;27,69416368
-21,7289999;-43,522609;Juiz de Fora;45,000;27,56630776
-21,7289999;-43,522609;Juiz de Fora;50,000;27,42413962
-21,7289999;-43,522609;Juiz de Fora;55,000;27,27052169
-21,7289999;-43,522609;Juiz de Fora;60,000;27,10927057
-21,7289999;-43,522609;Juiz de Fora;65,000;26,94420286
-21,7289999;-43,522609;Juiz de Fora;70,000;26,77531856
-21,7289999;-43,522609;Juiz de Fora;75,000;26,60166351
-21,7289999;-43,522609;Juiz de Fora;80,000;26,42228357
-21,7289999;-43,522609;Juiz de Fora;85,000;26,23908703
-21,7289999;-43,522609;Juiz de Fora;90,000;26,05111976
-21,7289999;-43,522609;Juiz de Fora;95,000;25,85838173
-21,7289999;-43,522609;Juiz de Fora;100,000;25,66373542
-21,7289999;-43,522609;Juiz de Fora;105,000;25,4690891
-21,7289999;-43,522609;Juiz de Fora;110,000;25,27730522
-21,7289999;-43,522609;Juiz de Fora;115,000;25,08933795
-21,7289999;-43,522609;Juiz de Fora;120,000;24,90900386
-21,7289999;-43,522609;Juiz de Fora;125,000;24,73630296
-21,7289999;-43,522609;Juiz de Fora;130,000;24,57314354
-21,7289999;-43,522609;Juiz de Fora;135,000;24,42047976
-21,7289999;-43,522609;Juiz de Fora;140,000;24,27831162
-21,7289999;-43,522609;Juiz de Fora;145,000;24,14759326
-21,7289999;-43,522609;Juiz de Fora;150,000;24,02832468
-21,7289999;-43,522609;Juiz de Fora;155,000;23,92336833
-21,7289999;-43,522609;Juiz de Fora;160,000;23,83272421
-21,7289999;-43,522609;Juiz de Fora;165,000;23,75925477
-21,7289999;-43,522609;Juiz de Fora;170,000;23,70391415
-21,7289999;-43,522609;Juiz de Fora;175,000;23,67051895
-21,7289999;-43,522609;Juiz de Fora;180,000;23,65811502
-3,044653;-60,107193;Manaus;0,000;29,11
-3,044653;-60,107193;Manaus;5,000;29,10247171
-3,044653;-60,107193;Manaus;10,000;29,09117928
-3,044653;-60,107193;Manaus;15,000;29,07706375
-3,044653;-60,107193;Manaus;20,000;29,05824303
-3,044653;-60,107193;Manaus;25,000;29,03471714
-3,044653;-60,107193;Manaus;30,000;29,00648607
-3,044653;-60,107193;Manaus;35,000;28,97354982
-3,044653;-60,107193;Manaus;40,000;28,93779046
-3,044653;-60,107193;Manaus;45,000;28,89826696
-3,044653;-60,107193;Manaus;50,000;28,85592035
-3,044653;-60,107193;Manaus;55,000;28,81169167
-3,044653;-60,107193;Manaus;60,000;28,76463988
-3,044653;-60,107193;Manaus;65,000;28,71476498
-3,044653;-60,107193;Manaus;70,000;28,66394905
-3,044653;-60,107193;Manaus;75,000;28,61407416
-3,044653;-60,107193;Manaus;80,000;28,56796341
-3,044653;-60,107193;Manaus;85,000;28,52467576
-3,044653;-60,107193;Manaus;90,000;28,48327019
-3,044653;-60,107193;Manaus;95,000;28,44468772
-3,044653;-60,107193;Manaus;100,000;28,40610526
-3,044653;-60,107193;Manaus;105,000;28,36752279
-3,044653;-60,107193;Manaus;110,000;28,32988136
-3,044653;-60,107193;Manaus;115,000;28,294122
-3,044653;-60,107193;Manaus;120,000;28,25930368
-3,044653;-60,107193;Manaus;125,000;28,22542639
-3,044653;-60,107193;Manaus;130,000;28,19249014
-3,044653;-60,107193;Manaus;135,000;28,16425907
-3,044653;-60,107193;Manaus;140,000;28,14261525
-3,044653;-60,107193;Manaus;145,000;28,12661764
-3,044653;-60,107193;Manaus;150,000;28,11626624
-3,044653;-60,107193;Manaus;155,000;28,11062003
-3,044653;-60,107193;Manaus;160,000;28,10779692
-3,044653;-60,107193;Manaus;165,000;28,10873796
-3,044653;-60,107193;Manaus;170,000;28,1125021
-3,044653;-60,107193;Manaus;175,000;28,11720728
-3,044653;-60,107193;Manaus;180,000;28,1256766
-16,7280803;-43,921123;Montes Claros;0,000;33,565
-16,7280803;-43,921123;Montes Claros;5,000;33,5505775
-16,7280803;-43,921123;Montes Claros;10,000;33,5178865
-16,7280803;-43,921123;Montes Claros;15,000;33,46596551
-16,7280803;-43,921123;Montes Claros;20,000;33,39673752
-16,7280803;-43,921123;Montes Claros;25,000;33,31212553
-16,7280803;-43,921123;Montes Claros;30,000;33,21309104
-16,7280803;-43,921123;Montes Claros;35,000;33,10059555
-16,7280803;-43,921123;Montes Claros;40,000;32,97463906
-16,7280803;-43,921123;Montes Claros;45,000;32,83233708
-16,7280803;-43,921123;Montes Claros;50,000;32,67368959
-16,7280803;-43,921123;Montes Claros;55,000;32,50158111
-16,7280803;-43,921123;Montes Claros;60,000;32,32178063
-16,7280803;-43,921123;Montes Claros;65,000;32,13909565
-16,7280803;-43,921123;Montes Claros;70,000;31,96025667
-16,7280803;-43,921123;Montes Claros;75,000;31,78045619
-16,7280803;-43,921123;Montes Claros;80,000;31,59777121
-16,7280803;-43,921123;Montes Claros;85,000;31,40931722
-16,7280803;-43,921123;Montes Claros;90,000;31,21701724
-16,7280803;-43,921123;Montes Claros;95,000;31,02183277
-16,7280803;-43,921123;Montes Claros;100,000;30,82184079
-16,7280803;-43,921123;Montes Claros;105,000;30,61607981
-16,7280803;-43,921123;Montes Claros;110,000;30,41416483
-16,7280803;-43,921123;Montes Claros;115,000;30,21417285
-16,7280803;-43,921123;Montes Claros;120,000;30,02187287
-16,7280803;-43,921123;Montes Claros;125,000;29,84014939
-16,7280803;-43,921123;Montes Claros;130,000;29,66996391
-16,7280803;-43,921123;Montes Claros;135,000;29,51323942
-16,7280803;-43,921123;Montes Claros;140,000;29,36997594
-16,7280803;-43,921123;Montes Claros;145,000;29,24209645
-16,7280803;-43,921123;Montes Claros;150,000;29,12767796
-16,7280803;-43,921123;Montes Claros;155,000;29,02864347
-16,7280803;-43,921123;Montes Claros;160,000;28,94691598
-16,7280803;-43,921123;Montes Claros;165,000;28,88153399
-16,7280803;-43,921123;Montes Claros;170,000;28,83442049
-16,7280803;-43,921123;Montes Claros;175,000;28,8094215
-16,7280803;-43,921123;Montes Claros;180,000;28,8055755
-5,7999146;-35,292285;Natal;0,000;33,185
-5,7999146;-35,292285;Natal;5,000;33,19350316
-5,7999146;-35,292285;Natal;10,000;33,19066877
-5,7999146;-35,292285;Natal;15,000;33,17838643
-5,7999146;-35,292285;Natal;20,000;33,15571134
-5,7999146;-35,292285;Natal;25,000;33,12547788
-5,7999146;-35,292285;Natal;30,000;33,09052044
-5,7999146;-35,292285;Natal;35,000;33,05178382
-5,7999146;-35,292285;Natal;40,000;33,00832323
-5,7999146;-35,292285;Natal;45,000;32,95730426
-5,7999146;-35,292285;Natal;50,000;32,90345092
-5,7999146;-35,292285;Natal;55,000;32,85054236
-5,7999146;-35,292285;Natal;60,000;32,80235779
-5,7999146;-35,292285;Natal;65,000;32,7570076
-5,7999146;-35,292285;Natal;70,000;32,71165741
-5,7999146;-35,292285;Natal;75,000;32,66252804
-5,7999146;-35,292285;Natal;80,000;32,60961949
-5,7999146;-35,292285;Natal;85,000;32,55387655
-5,7999146;-35,292285;Natal;90,000;32,49529923
-5,7999146;-35,292285;Natal;95,000;32,43483231
-5,7999146;-35,292285;Natal;100,000;32,37436539
-5,7999146;-35,292285;Natal;105,000;32,31389847
-5,7999146;-35,292285;Natal;110,000;32,25532115
-5,7999146;-35,292285;Natal;115,000;32,19674382
-5,7999146;-35,292285;Natal;120,000;32,14194568
-5,7999146;-35,292285;Natal;125,000;32,08903713
-5,7999146;-35,292285;Natal;130,000;32,03896296
-5,7999146;-35,292285;Natal;135,000;31,99266798
-5,7999146;-35,292285;Natal;140,000;31,95109697
-5,7999146;-35,292285;Natal;145,000;31,91424994
-5,7999146;-35,292285;Natal;150,000;31,88212689
-5,7999146;-35,292285;Natal;155,000;31,85472782
-5,7999146;-35,292285;Natal;160,000;31,83110793
-5,7999146;-35,292285;Natal;165,000;31,80937763
-5,7999146;-35,292285;Natal;170,000;31,79048172
-5,7999146;-35,292285;Natal;175,000;31,77819938
-5,7999146;-35,292285;Natal;180,000;31,77536499
-30,1087957;-51,317229;Porto Alegre;0,000;31,045
-30,1087957;-51,317229;Porto Alegre;5,000;31,02984778
-30,1087957;-51,317229;Porto Alegre;10,000;30,99291425
-30,1087957;-51,317229;Porto Alegre;15,000;30,93419941
-30,1087957;-51,317229;Porto Alegre;20,000;30,85370325
-30,1087957;-51,317229;Porto Alegre;25,000;30,7523728
-30,1087957;-51,317229;Porto Alegre;30,000;30,62831401
-30,1087957;-51,317229;Porto Alegre;35,000;30,48247392
-30,1087957;-51,317229;Porto Alegre;40,000;30,31958758
-30,1087957;-51,317229;Porto Alegre;45,000;30,14344305
-30,1087957;-51,317229;Porto Alegre;50,000;29,9521463
-30,1087957;-51,317229;Porto Alegre;55,000;29,74475032
-30,1087957;-51,317229;Porto Alegre;60,000;29,52125511
-30,1087957;-51,317229;Porto Alegre;65,000;29,28734275
-30,1087957;-51,317229;Porto Alegre;70,000;29,04585428
-30,1087957;-51,317229;Porto Alegre;75,000;28,79868373
-30,1087957;-51,317229;Porto Alegre;80,000;28,54677811
-30,1087957;-51,317229;Porto Alegre;85,000;28,29013742
-30,1087957;-51,317229;Porto Alegre;90,000;28,02970868
-30,1087957;-51,317229;Porto Alegre;95,000;27,7664389
-30,1087957;-51,317229;Porto Alegre;100,000;27,50411613
-30,1087957;-51,317229;Porto Alegre;105,000;27,24274038
-30,1087957;-51,317229;Porto Alegre;110,000;26,98515268
-30,1087957;-51,317229;Porto Alegre;115,000;26,73230004
-30,1087957;-51,317229;Porto Alegre;120,000;26,48607651
-30,1087957;-51,317229;Porto Alegre;125,000;26,2493231
-30,1087957;-51,317229;Porto Alegre;130,000;26,02677491
-30,1087957;-51,317229;Porto Alegre;135,000;25,82032594
-30,1087957;-51,317229;Porto Alegre;140,000;25,63281725
-30,1087957;-51,317229;Porto Alegre;145,000;25,46519584
-30,1087957;-51,317229;Porto Alegre;150,000;25,31746172
-30,1087957;-51,317229;Porto Alegre;155,000;25,19056189
-30,1087957;-51,317229;Porto Alegre;160,000;25,08354936
-30,1087957;-51,317229;Porto Alegre;165,000;24,99737112
-30,1087957;-51,317229;Porto Alegre;170,000;24,93297419
-30,1087957;-51,317229;Porto Alegre;175,000;24,89604066
-30,1087957;-51,317229;Porto Alegre;180,000;24,88751754
-8,0432875;-35,0743061;Recife;0,000;33,996
-8,0432875;-35,0743061;Recife;5,000;34,00262764
-8,0432875;-35,0743061;Recife;10,000;34,00073403
-8,0432875;-35,0743061;Recife;15,000;33,98842556
-8,0432875;-35,0743061;Recife;20,000;33,96475542
-8,0432875;-35,0743061;Recife;25,000;33,92972361
-8,0432875;-35,0743061;Recife;30,000;33,88806417
-8,0432875;-35,0743061;Recife;35,000;33,83883028
-8,0432875;-35,0743061;Recife;40,000;33,78486236
